""	"x"
"7882"	"A"
"7883"	"C"
"7884"	"A"
"7885"	"D"
"7886"	"F"
"7887"	"B"
"7888"	"C"
"7889"	"B"
"7890"	"E"
"7891"	"F"
"7892"	"D"
"7893"	"F"
"7894"	"E"
"7895"	"A"
"7896"	"F"
"7897"	"A"
"7898"	"D"
"7899"	"F"
"7900"	"B"
"7901"	"F"
"7902"	"E"
"7903"	"E"
"7904"	"E"
"7905"	"A"
"7906"	"A"
"7907"	"D"
"7908"	"A"
"7909"	"F"
"7910"	"F"
"7911"	"C"
"7912"	"B"
"7913"	"B"
"7914"	"B"
"7915"	"F"
"7916"	"F"
"7917"	"E"
"7918"	"B"
"7919"	"A"
"7920"	"C"
"7921"	"B"
"7922"	"C"
"7923"	"A"
"7924"	"A"
"7925"	"B"
"7926"	"B"
"7927"	"A"
"7928"	"B"
"7929"	"A"
"7930"	"D"
"7931"	"B"
"7932"	"C"
"7933"	"A"
"7934"	"B"
"7935"	"C"
"7936"	"F"
"7937"	"F"
"7938"	"C"
"7939"	"A"
"7940"	"B"
"7941"	"A"
"7942"	"D"
"7943"	"C"
"7944"	"B"
"7945"	"B"
"7946"	"D"
"7947"	"A"
"7948"	"C"
"7949"	"F"
"7950"	"C"
"7951"	"B"
"7952"	"A"
"7953"	"A"
"7954"	"F"
"7955"	"B"
"7956"	"A"
"7957"	"F"
"7958"	"B"
"7959"	"F"
"7960"	"B"
"7961"	"B"
"7962"	"B"
"7963"	"D"
"7964"	"F"
"7965"	"B"
"7966"	"A"
"7967"	"D"
"7968"	"A"
"7969"	"D"
"7970"	"C"
"7971"	"B"
"7972"	"B"
"7973"	"B"
"7974"	"C"
"7975"	"C"
"7976"	"C"
"7977"	"B"
"7978"	"B"
"7979"	"B"
"7980"	"C"
"7981"	"B"
"7982"	"D"
"7983"	"C"
"7984"	"C"
"7985"	"A"
"7986"	"A"
"7987"	"B"
"7988"	"E"
"7989"	"A"
"7990"	"E"
"7991"	"C"
"7992"	"E"
"7993"	"D"
"7994"	"A"
"7995"	"B"
"7996"	"B"
"7997"	"F"
"7998"	"B"
"7999"	"F"
"8000"	"B"
"8001"	"B"
"8002"	"E"
"8003"	"F"
"8004"	"A"
"8005"	"C"
"8006"	"D"
"8007"	"E"
"8008"	"B"
"8009"	"F"
"8010"	"B"
"8011"	"A"
"8012"	"E"
"8013"	"B"
"8014"	"B"
"8015"	"B"
"8016"	"A"
"8017"	"F"
"8018"	"E"
"8019"	"E"
"8020"	"D"
"8021"	"A"
"8022"	"F"
"8023"	"B"
"8024"	"C"
"8025"	"A"
"8026"	"F"
"8027"	"B"
"8028"	"A"
"8029"	"B"
"8030"	"A"
"8031"	"A"
"8032"	"B"
"8033"	"B"
"8034"	"F"
"8035"	"B"
"8036"	"B"
"8037"	"B"
"8038"	"B"
"8039"	"B"
"8040"	"A"
"8041"	"A"
"8042"	"A"
"8043"	"C"
"8044"	"D"
"8045"	"E"
"8046"	"B"
"8047"	"B"
"8048"	"E"
"8049"	"F"
"8050"	"A"
"8051"	"E"
"8052"	"B"
"8053"	"C"
"8054"	"C"
"8055"	"E"
"8056"	"A"
"8057"	"A"
"8058"	"D"
"8059"	"B"
"8060"	"F"
"8061"	"C"
"8062"	"B"
"8063"	"B"
"8064"	"B"
"8065"	"A"
"8066"	"F"
"8067"	"B"
"8068"	"B"
"8069"	"B"
"8070"	"A"
"8071"	"B"
"8072"	"B"
"8073"	"A"
"8074"	"A"
"8075"	"C"
"8076"	"B"
"8077"	"B"
"8078"	"A"
"8079"	"E"
"8080"	"D"
"8081"	"F"
"8082"	"F"
"8083"	"B"
"8084"	"A"
"8085"	"C"
"8086"	"B"
"8087"	"B"
"8088"	"B"
"8089"	"A"
"8090"	"E"
"8091"	"B"
"8092"	"C"
"8093"	"B"
"8094"	"D"
"8095"	"B"
"8096"	"B"
"8097"	"D"
"8098"	"C"
"8099"	"F"
"8100"	"F"
"8101"	"A"
"8102"	"A"
"8103"	"D"
"8104"	"E"
"8105"	"A"
"8106"	"A"
"8107"	"F"
"8108"	"E"
"8109"	"B"
"8110"	"F"
"8111"	"B"
"8112"	"F"
"8113"	"E"
"8114"	"A"
"8115"	"B"
"8116"	"C"
"8117"	"A"
"8118"	"E"
"8119"	"B"
"8120"	"C"
"8121"	"B"
"8122"	"F"
"8123"	"B"
"8124"	"C"
"8125"	"B"
"8126"	"F"
"8127"	"B"
"8128"	"B"
"8129"	"D"
"8130"	"B"
"8131"	"B"
"8132"	"F"
"8133"	"F"
"8134"	"A"
"8135"	"C"
"8136"	"A"
"8137"	"A"
"8138"	"A"
"8139"	"C"
"8140"	"E"
"8141"	"B"
"8142"	"B"
"8143"	"D"
"8144"	"B"
"8145"	"D"
"8146"	"B"
"8147"	"D"
"8148"	"B"
"8149"	"B"
"8150"	"E"
"8151"	"F"
"8152"	"E"
"8153"	"A"
"8154"	"D"
"8155"	"A"
"8156"	"C"
"8157"	"E"
"8158"	"B"
"8159"	"B"
"8160"	"D"
"8161"	"B"
"8162"	"A"
"8163"	"F"
"8164"	"C"
"8165"	"B"
"8166"	"B"
"8167"	"C"
"8168"	"F"
"8169"	"C"
"8170"	"D"
"8171"	"B"
"8172"	"C"
"8173"	"F"
"8174"	"A"
"8175"	"D"
"8176"	"F"
"8177"	"B"
"8178"	"F"
"8179"	"F"
"8180"	"B"
"8181"	"F"
"8182"	"E"
"8183"	"F"
"8184"	"D"
"8185"	"B"
"8186"	"D"
"8187"	"C"
"8188"	"B"
"8189"	"B"
"8190"	"B"
"8191"	"F"
"8192"	"B"
"8193"	"B"
"8194"	"A"
"8195"	"D"
"8196"	"B"
"8197"	"C"
"8198"	"C"
"8199"	"F"
"8200"	"C"
"8201"	"D"
"8202"	"C"
"8203"	"D"
"8204"	"E"
"8205"	"D"
"8206"	"A"
"8207"	"F"
"8208"	"A"
"8209"	"E"
"8210"	"B"
"8211"	"C"
"8212"	"B"
"8213"	"F"
"8214"	"A"
"8215"	"C"
"8216"	"B"
"8217"	"F"
"8218"	"B"
"8219"	"A"
"8220"	"E"
"8221"	"B"
"8222"	"B"
"8223"	"B"
"8224"	"C"
"8225"	"B"
"8226"	"C"
"8227"	"A"
"8228"	"B"
"8229"	"F"
"8230"	"A"
"8231"	"C"
"8232"	"B"
"8233"	"A"
"8234"	"B"
"8235"	"A"
"8236"	"B"
"8237"	"B"
"8238"	"B"
"8239"	"B"
"8240"	"B"
"8241"	"D"
"8242"	"B"
"8243"	"A"
"8244"	"D"
"8245"	"E"
"8246"	"F"
"8247"	"B"
"8248"	"F"
"8249"	"C"
"8250"	"B"
"8251"	"B"
"8252"	"C"
"8253"	"E"
"8254"	"A"
"8255"	"B"
"8256"	"C"
"8257"	"B"
"8258"	"F"
"8259"	"B"
"8260"	"C"
"8261"	"A"
"8262"	"E"
"8263"	"B"
"8264"	"B"
"8265"	"F"
"8266"	"D"
"8267"	"F"
"8268"	"C"
"8269"	"E"
"8270"	"F"
"8271"	"B"
"8272"	"B"
"8273"	"A"
"8274"	"A"
"8275"	"E"
"8276"	"B"
"8277"	"F"
"8278"	"E"
"8279"	"B"
"8280"	"A"
"8281"	"D"
"8282"	"B"
"8283"	"F"
"8284"	"F"
"8285"	"B"
"8286"	"D"
"8287"	"B"
"8288"	"B"
"8289"	"A"
"8290"	"B"
"8291"	"D"
"8292"	"E"
"8293"	"F"
"8294"	"A"
"8295"	"F"
"8296"	"B"
"8297"	"B"
"8298"	"A"
"8299"	"F"
"8300"	"B"
"8301"	"E"
"8302"	"D"
"8303"	"B"
"8304"	"F"
"8305"	"B"
"8306"	"B"
"8307"	"C"
"8308"	"A"
"8309"	"A"
"8310"	"D"
"8311"	"A"
"8312"	"B"
"8313"	"A"
"8314"	"A"
"8315"	"A"
"8316"	"F"
"8317"	"D"
"8318"	"A"
"8319"	"B"
"8320"	"B"
"8321"	"D"
"8322"	"B"
"8323"	"B"
"8324"	"F"
"8325"	"B"
"8326"	"A"
"8327"	"A"
"8328"	"E"
"8329"	"D"
"8330"	"F"
"8331"	"A"
"8332"	"C"
"8333"	"D"
"8334"	"F"
"8335"	"A"
"8336"	"D"
"8337"	"B"
"8338"	"B"
"8339"	"A"
"8340"	"A"
"8341"	"B"
"8342"	"C"
"8343"	"B"
"8344"	"C"
"8345"	"F"
"8346"	"B"
"8347"	"B"
"8348"	"B"
"8349"	"F"
"8350"	"C"
"8351"	"F"
"8352"	"E"
"8353"	"C"
"8354"	"F"
"8355"	"F"
"8356"	"B"
"8357"	"A"
"8358"	"F"
"8359"	"B"
"8360"	"E"
"8361"	"A"
"8362"	"F"
"8363"	"A"
"8364"	"C"
"8365"	"F"
"8366"	"D"
"8367"	"B"
"8368"	"A"
"8369"	"F"
"8370"	"A"
"8371"	"B"
"8372"	"F"
"8373"	"B"
"8374"	"B"
"8375"	"B"
"8376"	"B"
"8377"	"B"
"8378"	"D"
"8379"	"B"
"8380"	"B"
"8381"	"B"
"8382"	"B"
"8383"	"A"
"8384"	"E"
"8385"	"B"
"8386"	"A"
"8387"	"B"
"8388"	"B"
"8389"	"E"
"8390"	"B"
"8391"	"F"
"8392"	"C"
"8393"	"F"
"8394"	"B"
"8395"	"A"
"8396"	"B"
"8397"	"D"
"8398"	"A"
"8399"	"B"
"8400"	"A"
"8401"	"B"
"8402"	"A"
"8403"	"B"
"8404"	"B"
"8405"	"A"
"8406"	"F"
"8407"	"A"
"8408"	"D"
"8409"	"B"
"8410"	"A"
"8411"	"A"
"8412"	"B"
"8413"	"C"
"8414"	"D"
"8415"	"F"
"8416"	"F"
"8417"	"A"
"8418"	"B"
"8419"	"A"
"8420"	"C"
"8421"	"B"
"8422"	"E"
"8423"	"F"
"8424"	"B"
"8425"	"A"
"8426"	"A"
"8427"	"D"
"8428"	"B"
"8429"	"B"
"8430"	"F"
"8431"	"B"
"8432"	"F"
"8433"	"D"
"8434"	"C"
"8435"	"C"
"8436"	"F"
"8437"	"E"
"8438"	"B"
"8439"	"C"
"8440"	"A"
"8441"	"B"
"8442"	"A"
"8443"	"B"
"8444"	"B"
"8445"	"A"
"8446"	"F"
"8447"	"B"
"8448"	"F"
"8449"	"A"
"8450"	"B"
"8451"	"A"
"8452"	"B"
"8453"	"D"
"8454"	"A"
"8455"	"D"
"8456"	"B"
"8457"	"F"
"8458"	"D"
"8459"	"F"
"8460"	"F"
"8461"	"B"
"8462"	"B"
"8463"	"A"
"8464"	"A"
"8465"	"D"
"8466"	"A"
"8467"	"B"
"8468"	"B"
"8469"	"B"
"8470"	"A"
"8471"	"B"
"8472"	"B"
"8473"	"B"
"8474"	"C"
"8475"	"E"
"8476"	"A"
"8477"	"E"
"8478"	"A"
"8479"	"E"
"8480"	"A"
"8481"	"F"
"8482"	"A"
"8483"	"B"
"8484"	"F"
"8485"	"B"
"8486"	"C"
"8487"	"E"
"8488"	"C"
"8489"	"E"
"8490"	"F"
"8491"	"A"
"8492"	"C"
"8493"	"A"
"8494"	"B"
"8495"	"B"
"8496"	"C"
"8497"	"F"
"8498"	"B"
"8499"	"B"
"8500"	"B"
"8501"	"A"
"8502"	"F"
"8503"	"B"
"8504"	"B"
"8505"	"B"
"8506"	"B"
"8507"	"F"
"8508"	"C"
"8509"	"B"
"8510"	"B"
"8511"	"B"
"8512"	"F"
"8513"	"E"
"8514"	"B"
"8515"	"B"
"8516"	"B"
"8517"	"D"
"8518"	"F"
"8519"	"A"
"8520"	"B"
"8521"	"E"
"8522"	"A"
"8523"	"A"
"8524"	"B"
"8525"	"B"
"8526"	"A"
"8527"	"A"
"8528"	"D"
"8529"	"B"
"8530"	"A"
"8531"	"E"
"8532"	"B"
"8533"	"A"
"8534"	"E"
"8535"	"C"
"8536"	"D"
"8537"	"B"
"8538"	"E"
"8539"	"A"
"8540"	"B"
"8541"	"D"
"8542"	"C"
"8543"	"A"
"8544"	"B"
"8545"	"D"
"8546"	"D"
"8547"	"F"
"8548"	"C"
"8549"	"B"
"8550"	"E"
"8551"	"B"
"8552"	"D"
"8553"	"F"
"8554"	"E"
"8555"	"A"
"8556"	"F"
"8557"	"C"
"8558"	"F"
"8559"	"A"
"8560"	"F"
"8561"	"A"
"8562"	"F"
"8563"	"B"
"8564"	"F"
"8565"	"C"
"8566"	"A"
"8567"	"B"
"8568"	"F"
"8569"	"B"
"8570"	"B"
"8571"	"B"
"8572"	"B"
"8573"	"B"
"8574"	"F"
"8575"	"B"
"8576"	"D"
"8577"	"B"
"8578"	"B"
"8579"	"A"
"8580"	"A"
"8581"	"F"
"8582"	"A"
"8583"	"B"
"8584"	"B"
"8585"	"C"
"8586"	"F"
"8587"	"B"
"8588"	"B"
"8589"	"D"
"8590"	"F"
"8591"	"B"
"8592"	"B"
"8593"	"B"
"8594"	"B"
"8595"	"B"
"8596"	"F"
"8597"	"F"
"8598"	"A"
"8599"	"C"
"8600"	"E"
"8601"	"C"
"8602"	"B"
"8603"	"B"
"8604"	"D"
"8605"	"C"
"8606"	"B"
"8607"	"B"
"8608"	"A"
"8609"	"B"
"8610"	"E"
"8611"	"B"
"8612"	"C"
"8613"	"E"
"8614"	"D"
"8615"	"A"
"8616"	"C"
"8617"	"A"
"8618"	"B"
"8619"	"A"
"8620"	"C"
"8621"	"B"
"8622"	"C"
"8623"	"E"
"8624"	"A"
"8625"	"B"
"8626"	"A"
"8627"	"A"
"8628"	"F"
"8629"	"F"
"8630"	"A"
"8631"	"B"
"8632"	"E"
"8633"	"E"
"8634"	"D"
"8635"	"B"
"8636"	"B"
"8637"	"A"
"8638"	"B"
"8639"	"B"
"8640"	"F"
"8641"	"D"
"8642"	"C"
"8643"	"A"
"8644"	"A"
"8645"	"B"
"8646"	"E"
"8647"	"F"
"8648"	"E"
"8649"	"A"
"8650"	"F"
"8651"	"B"
"8652"	"C"
"8653"	"B"
"8654"	"A"
"8655"	"B"
"8656"	"F"
"8657"	"B"
"8658"	"B"
"8659"	"A"
"8660"	"B"
"8661"	"D"
"8662"	"D"
"8663"	"C"
"8664"	"B"
"8665"	"B"
"8666"	"F"
"8667"	"F"
"8668"	"A"
"8669"	"B"
"8670"	"E"
"8671"	"F"
"8672"	"F"
"8673"	"F"
"8674"	"B"
"8675"	"E"
"8676"	"A"
"8677"	"A"
"8678"	"B"
"8679"	"B"
"8680"	"B"
"8681"	"B"
"8682"	"B"
"8683"	"F"
"8684"	"B"
"8685"	"D"
"8686"	"A"
"8687"	"E"
"8688"	"A"
"8689"	"A"
"8690"	"B"
"8691"	"F"
"8692"	"B"
"8693"	"B"
"8694"	"B"
"8695"	"C"
"8696"	"B"
"8697"	"C"
"8698"	"C"
"8699"	"D"
"8700"	"B"
"8701"	"E"
"8702"	"C"
"8703"	"B"
"8704"	"C"
"8705"	"B"
"8706"	"C"
"8707"	"C"
"8708"	"E"
"8709"	"B"
"8710"	"A"
"8711"	"B"
"8712"	"A"
"8713"	"B"
"8714"	"B"
"8715"	"B"
"8716"	"A"
"8717"	"E"
"8718"	"B"
"8719"	"B"
"8720"	"E"
"8721"	"B"
"8722"	"C"
"8723"	"E"
"8724"	"C"
"8725"	"F"
"8726"	"D"
"8727"	"E"
"8728"	"B"
"8729"	"C"
"8730"	"B"
"8731"	"B"
"8732"	"E"
"8733"	"B"
"8734"	"C"
"8735"	"A"
"8736"	"F"
"8737"	"F"
"8738"	"E"
"8739"	"F"
"8740"	"F"
"8741"	"F"
"8742"	"A"
"8743"	"B"
"8744"	"E"
"8745"	"F"
"8746"	"A"
"8747"	"B"
"8748"	"D"
"8749"	"B"
"8750"	"B"
"8751"	"E"
"8752"	"F"
"8753"	"F"
"8754"	"F"
"8755"	"B"
"8756"	"B"
"8757"	"E"
"8758"	"B"
"8759"	"A"
"8760"	"B"
"8761"	"E"
"8762"	"C"
"8763"	"D"
"8764"	"A"
"8765"	"F"
"8766"	"A"
"8767"	"A"
"8768"	"F"
"8769"	"E"
"8770"	"A"
"8771"	"A"
"8772"	"D"
"8773"	"A"
"8774"	"A"
"8775"	"C"
"8776"	"A"
"8777"	"C"
"8778"	"B"
"8779"	"D"
"8780"	"E"
"8781"	"B"
"8782"	"F"
"8783"	"B"
"8784"	"D"
"8785"	"B"
"8786"	"F"
"8787"	"D"
"8788"	"A"
"8789"	"B"
"8790"	"B"
"8791"	"B"
"8792"	"D"
"8793"	"D"
"8794"	"A"
"8795"	"C"
"8796"	"C"
"8797"	"C"
"8798"	"B"
"8799"	"A"
"8800"	"D"
"8801"	"C"
"8802"	"B"
"8803"	"A"
"8804"	"D"
"8805"	"B"
"8806"	"B"
"8807"	"B"
"8808"	"F"
"8809"	"F"
"8810"	"D"
"8811"	"E"
"8812"	"D"
"8813"	"F"
"8814"	"B"
"8815"	"D"
"8816"	"F"
"8817"	"B"
"8818"	"F"
"8819"	"B"
"8820"	"C"
"8821"	"B"
"8822"	"C"
"8823"	"F"
"8824"	"B"
"8825"	"E"
"8826"	"F"
"8827"	"B"
"8828"	"B"
"8829"	"B"
"8830"	"B"
"8831"	"B"
"8832"	"B"
"8833"	"B"
"8834"	"B"
"8835"	"B"
"8836"	"C"
"8837"	"B"
"8838"	"E"
"8839"	"A"
"8840"	"A"
"8841"	"F"
"8842"	"F"
"8843"	"A"
"8844"	"B"
"8845"	"F"
"8846"	"B"
"8847"	"C"
"8848"	"E"
"8849"	"D"
"8850"	"C"
"8851"	"A"
"8852"	"A"
"8853"	"E"
"8854"	"B"
"8855"	"E"
"8856"	"F"
"8857"	"B"
"8858"	"D"
"8859"	"D"
"8860"	"A"
"8861"	"E"
"8862"	"F"
"8863"	"A"
"8864"	"F"
"8865"	"F"
"8866"	"B"
"8867"	"B"
"8868"	"F"
"8869"	"F"
"8870"	"A"
"8871"	"B"
"8872"	"B"
"8873"	"A"
"8874"	"A"
"8875"	"A"
"8876"	"A"
"8877"	"A"
"8878"	"B"
"8879"	"B"
"8880"	"D"
"8881"	"F"
"8882"	"E"
"8883"	"E"
"8884"	"B"
"8885"	"A"
"8886"	"E"
"8887"	"B"
"8888"	"F"
"8889"	"F"
"8890"	"C"
"8891"	"A"
"8892"	"B"
"8893"	"A"
"8894"	"D"
"8895"	"F"
"8896"	"F"
"8897"	"C"
"8898"	"C"
"8899"	"C"
"8900"	"A"
"8901"	"A"
"8902"	"F"
"8903"	"B"
"8904"	"B"
"8905"	"D"
"8906"	"B"
"8907"	"B"
"8908"	"A"
"8909"	"B"
"8910"	"B"
"8911"	"B"
"8912"	"F"
"8913"	"E"
"8914"	"A"
"8915"	"F"
"8916"	"B"
"8917"	"D"
"8918"	"E"
"8919"	"A"
"8920"	"D"
"8921"	"A"
"8922"	"E"
"8923"	"E"
"8924"	"A"
"8925"	"B"
"8926"	"A"
"8927"	"C"
"8928"	"B"
"8929"	"D"
"8930"	"B"
"8931"	"B"
"8932"	"C"
"8933"	"B"
"8934"	"B"
"8935"	"D"
"8936"	"D"
"8937"	"F"
"8938"	"C"
"8939"	"B"
"8940"	"C"
"8941"	"B"
"8942"	"B"
"8943"	"E"
"8944"	"F"
"8945"	"B"
"8946"	"B"
"8947"	"C"
"8948"	"B"
"8949"	"B"
"8950"	"B"
"8951"	"F"
"8952"	"C"
"8953"	"C"
"8954"	"B"
"8955"	"B"
"8956"	"F"
"8957"	"F"
"8958"	"F"
"8959"	"B"
"8960"	"F"
"8961"	"B"
"8962"	"C"
"8963"	"A"
"8964"	"C"
"8965"	"A"
"8966"	"C"
"8967"	"F"
"8968"	"B"
"8969"	"B"
"8970"	"F"
"8971"	"E"
"8972"	"D"
"8973"	"B"
"8974"	"B"
"8975"	"A"
"8976"	"C"
"8977"	"E"
"8978"	"A"
"8979"	"F"
"8980"	"B"
"8981"	"F"
"8982"	"B"
"8983"	"B"
"8984"	"A"
"8985"	"E"
"8986"	"E"
"8987"	"C"
"8988"	"E"
"8989"	"C"
"8990"	"C"
"8991"	"E"
"8992"	"D"
"8993"	"F"
"8994"	"E"
"8995"	"B"
"8996"	"B"
"8997"	"F"
"8998"	"B"
"8999"	"B"
"9000"	"F"
"9001"	"B"
"9002"	"C"
"9003"	"A"
"9004"	"B"
"9005"	"D"
"9006"	"B"
"9007"	"B"
"9008"	"B"
"9009"	"E"
"9010"	"B"
"9011"	"E"
"9012"	"E"
"9013"	"D"
"9014"	"B"
"9015"	"B"
"9016"	"E"
"9017"	"B"
"9018"	"B"
"9019"	"D"
"9020"	"B"
"9021"	"D"
"9022"	"B"
"9023"	"C"
"9024"	"D"
"9025"	"E"
"9026"	"A"
"9027"	"B"
"9028"	"D"
"9029"	"A"
"9030"	"B"
"9031"	"B"
"9032"	"B"
"9033"	"B"
"9034"	"E"
"9035"	"F"
"9036"	"A"
"9037"	"C"
"9038"	"B"
"9039"	"A"
"9040"	"F"
"9041"	"B"
"9042"	"A"
"9043"	"B"
"9044"	"D"
"9045"	"A"
"9046"	"B"
"9047"	"A"
"9048"	"F"
"9049"	"B"
"9050"	"A"
"9051"	"C"
"9052"	"B"
"9053"	"A"
"9054"	"A"
"9055"	"A"
"9056"	"E"
"9057"	"B"
"9058"	"F"
"9059"	"D"
"9060"	"E"
"9061"	"F"
"9062"	"D"
"9063"	"E"
"9064"	"F"
"9065"	"C"
"9066"	"F"
"9067"	"B"
"9068"	"F"
"9069"	"C"
"9070"	"E"
"9071"	"C"
"9072"	"A"
"9073"	"E"
"9074"	"B"
"9075"	"B"
"9076"	"A"
"9077"	"B"
"9078"	"B"
"9079"	"F"
"9080"	"B"
"9081"	"B"
"9082"	"F"
"9083"	"B"
"9084"	"A"
"9085"	"B"
"9086"	"C"
"9087"	"F"
"9088"	"E"
"9089"	"F"
"9090"	"B"
"9091"	"C"
"9092"	"D"
"9093"	"B"
"9094"	"B"
"9095"	"B"
"9096"	"B"
"9097"	"B"
"9098"	"B"
"9099"	"A"
"9100"	"C"
"9101"	"B"
"9102"	"E"
"9103"	"B"
"9104"	"B"
"9105"	"B"
"9106"	"B"
"9107"	"B"
"9108"	"B"
"9109"	"B"
"9110"	"F"
"9111"	"E"
"9112"	"B"
"9113"	"A"
"9114"	"B"
"9115"	"C"
"9116"	"D"
"9117"	"B"
"9118"	"D"
"9119"	"B"
"9120"	"B"
"9121"	"F"
"9122"	"E"
"9123"	"C"
"9124"	"D"
"9125"	"B"
"9126"	"B"
"9127"	"D"
"9128"	"B"
"9129"	"B"
"9130"	"E"
"9131"	"B"
"9132"	"B"
"9133"	"D"
"9134"	"B"
"9135"	"B"
"9136"	"D"
"9137"	"B"
"9138"	"C"
"9139"	"A"
"9140"	"A"
"9141"	"B"
"9142"	"D"
"9143"	"B"
"9144"	"B"
"9145"	"B"
"9146"	"F"
"9147"	"A"
"9148"	"B"
"9149"	"C"
"9150"	"E"
"9151"	"B"
"9152"	"B"
"9153"	"A"
"9154"	"B"
"9155"	"B"
"9156"	"B"
"9157"	"A"
"9158"	"A"
"9159"	"D"
"9160"	"B"
"9161"	"B"
"9162"	"C"
"9163"	"C"
"9164"	"F"
"9165"	"B"
"9166"	"B"
"9167"	"B"
"9168"	"B"
"9169"	"F"
"9170"	"F"
"9171"	"A"
"9172"	"B"
"9173"	"C"
"9174"	"B"
"9175"	"D"
"9176"	"A"
"9177"	"B"
"9178"	"B"
"9179"	"B"
"9180"	"E"
"9181"	"B"
"9182"	"A"
"9183"	"A"
"9184"	"A"
"9185"	"B"
"9186"	"D"
"9187"	"B"
"9188"	"B"
"9189"	"A"
"9190"	"A"
"9191"	"F"
"9192"	"F"
"9193"	"E"
"9194"	"B"
"9195"	"F"
"9196"	"F"
"9197"	"B"
"9198"	"D"
"9199"	"E"
"9200"	"B"
"9201"	"B"
"9202"	"B"
"9203"	"B"
"9204"	"B"
"9205"	"B"
"9206"	"E"
"9207"	"F"
"9208"	"D"
"9209"	"B"
"9210"	"B"
"9211"	"A"
"9212"	"C"
"9213"	"F"
"9214"	"D"
"9215"	"C"
"9216"	"B"
"9217"	"A"
"9218"	"B"
"9219"	"C"
"9220"	"A"
"9221"	"A"
"9222"	"F"
"9223"	"C"
"9224"	"B"
"9225"	"C"
"9226"	"A"
"9227"	"B"
"9228"	"B"
"9229"	"F"
"9230"	"C"
"9231"	"A"
"9232"	"D"
"9233"	"B"
"9234"	"B"
"9235"	"D"
"9236"	"B"
"9237"	"E"
"9238"	"B"
"9239"	"A"
"9240"	"F"
"9241"	"B"
"9242"	"A"
"9243"	"C"
"9244"	"A"
"9245"	"F"
"9246"	"C"
"9247"	"F"
"9248"	"C"
"9249"	"C"
"9250"	"B"
"9251"	"C"
"9252"	"A"
"9253"	"B"
"9254"	"F"
"9255"	"B"
"9256"	"A"
"9257"	"B"
"9258"	"A"
"9259"	"B"
"9260"	"C"
"9261"	"B"
"9262"	"F"
"9263"	"E"
"9264"	"A"
"9265"	"B"
"9266"	"B"
"9267"	"B"
"9268"	"A"
"9269"	"A"
"9270"	"D"
"9271"	"A"
"9272"	"B"
"9273"	"B"
"9274"	"A"
"9275"	"E"
"9276"	"D"
"9277"	"C"
"9278"	"B"
"9279"	"B"
"9280"	"D"
"9281"	"B"
"9282"	"F"
"9283"	"A"
"9284"	"A"
"9285"	"B"
"9286"	"B"
"9287"	"B"
"9288"	"D"
"9289"	"A"
"9290"	"C"
"9291"	"E"
"9292"	"E"
"9293"	"E"
"9294"	"B"
"9295"	"B"
"9296"	"F"
"9297"	"B"
"9298"	"B"
"9299"	"C"
"9300"	"E"
"9301"	"B"
"9302"	"B"
"9303"	"E"
"9304"	"B"
"9305"	"F"
"9306"	"F"
"9307"	"F"
"9308"	"A"
"9309"	"E"
"9310"	"B"
"9311"	"D"
"9312"	"B"
"9313"	"F"
"9314"	"B"
"9315"	"F"
"9316"	"B"
"9317"	"B"
"9318"	"B"
"9319"	"E"
"9320"	"C"
"9321"	"B"
"9322"	"A"
"9323"	"D"
"9324"	"B"
"9325"	"F"
"9326"	"B"
"9327"	"C"
"9328"	"A"
"9329"	"E"
"9330"	"A"
"9331"	"B"
"9332"	"D"
"9333"	"A"
"9334"	"C"
"9335"	"F"
"9336"	"A"
"9337"	"B"
"9338"	"E"
"9339"	"B"
"9340"	"B"
"9341"	"B"
"9342"	"A"
"9343"	"B"
"9344"	"A"
"9345"	"D"
"9346"	"E"
"9347"	"D"
"9348"	"B"
"9349"	"A"
"9350"	"A"
"9351"	"B"
"9352"	"A"
"9353"	"A"
"9354"	"F"
"9355"	"A"
"9356"	"B"
"9357"	"A"
"9358"	"D"
"9359"	"A"
"9360"	"D"
"9361"	"C"
"9362"	"A"
"9363"	"E"
"9364"	"B"
"9365"	"B"
"9366"	"A"
"9367"	"A"
"9368"	"F"
"9369"	"B"
"9370"	"D"
"9371"	"E"
"9372"	"B"
"9373"	"B"
"9374"	"B"
"9375"	"E"
"9376"	"E"
"9377"	"C"
"9378"	"D"
"9379"	"A"
"9380"	"A"
"9381"	"B"
"9382"	"C"
"9383"	"B"
"9384"	"B"
"9385"	"A"
"9386"	"F"
"9387"	"A"
"9388"	"F"
"9389"	"B"
"9390"	"A"
"9391"	"B"
"9392"	"F"
"9393"	"A"
"9394"	"A"
"9395"	"B"
"9396"	"B"
"9397"	"F"
"9398"	"A"
"9399"	"B"
"9400"	"B"
"9401"	"A"
"9402"	"A"
"9403"	"C"
"9404"	"B"
"9405"	"E"
"9406"	"A"
"9407"	"A"
"9408"	"E"
"9409"	"B"
"9410"	"B"
"9411"	"F"
"9412"	"B"
"9413"	"A"
"9414"	"A"
"9415"	"B"
"9416"	"C"
"9417"	"D"
"9418"	"F"
"9419"	"B"
"9420"	"F"
"9421"	"F"
"9422"	"D"
"9423"	"C"
"9424"	"A"
"9425"	"E"
"9426"	"B"
"9427"	"C"
"9428"	"F"
"9429"	"A"
"9430"	"B"
"9431"	"E"
"9432"	"B"
"9433"	"A"
"9434"	"D"
"9435"	"B"
